889.輔導升級 打造兩岸交流平台,製藥公會理事長黃柏熊表示，今年製藥公會將針對三大方向，在產業升級上協助會員廠，包括幫助會員廠通過「國際醫藥品稽查協約組織」（PIC/S）認證，並協助台灣產業間分工與整合，最後要協助台灣製藥產業和大陸生技業實,2011-12-30,"['協助', '會員廠', '柏熊', '產業', '升級']"
890.文化政治矛盾 難化解,今年是香港回歸十五周年。在香港回歸的過渡期中，對回歸十五年時的香港，有多種猜測，但就是沒人想到，兩地民眾間有如此的一場衝突，而這衝突目前看來不好化解。 所謂陸港衝突，表面上看似一二起偶發事件，有陸客在香,2011-12-30,"['回歸', '衝突', '香港', '過渡', '有多種']"
891.三檔金蘋果 Q1業績超甜,蘋果日前主動公布相關供應鏈後，當中電池模組廠順達科（3211）、機殼廠可成（2474）都名列其中，蘋果純度相當高的手機相機鏡頭玉晶光（3406）雖然未列入當中，但在蘋果積極拉貨的帶動下，蘋果概念股第一季營收可望淡,2011-12-30,"['蘋果', '當中', '主動', '相關', '應鏈']"
892.玉晶光（3406）春節停休 趕工忙,產業評析：玉晶光（3406）是相機鏡頭廠，是蘋果供應商，去年出貨800萬畫素鏡頭，與大立光分食iPhone4S大餅，800萬畫素以上鏡頭占營收比重達四成。 看好理由：蘋果訂單強勁，第一季接單超預期，大陸生產線春節期間全面,2011-12-30,"['蘋果', '800', '產業', '評析', '玉晶光']"
893.瑞智傲人技術 磨出傳奇,"瑞智創業23年來，一度曾把資本額虧掉一半，後來在擴大產出規模策略奏效下，營運大翻身，成為台灣最大的壓縮機製造廠。2011年底，瑞智壓縮機累計出貨量已達7,300萬台，並以年產超過千萬台速度增加，預估二年後累計可達",2011-12-30,"['瑞智', '創業', '23', '年來', '資本額']"
894.吳清基如常上班 一樣很元氣,教育部長吳清基幾乎是在最後一刻才知道自己要下台，一直到昨天晚上，才接到電話告知要被撤換，接著電視台馬上出現跑馬燈。 下周一、二全國教育局處長會議將在台中召開，吳清基昨天中午和媒體記者新春餐敘時，還認真的,2011-12-30,"['吳清', '基幾乎', '電話', '撤換', '接著']"
895.教改無縫接軌 真好膽的一場豪賭！,年僅55歲的中央大學校長蔣偉寧，以黑馬之姿接任教育部長，但考驗立即擺在眼前，一上任就要面臨台灣半世紀以來最大的教育變革「十二年國教」，有資深教育官員就說：「真好膽」。而不論是教育和行政老手吳清基，還是形,2011-12-30,"['教育', '年僅', '55', '大學', '校長']"
896.有多少孔慶東？,北京大學教授孔慶東最近很紅，紅到讓人忘記他還是個大學教授。他在批評完「香港人是狗」之後，又諷刺台灣是假民主。他的荒謬言論並不值得評論，但大陸究竟有多少人認同這種說法，就值得討論。 身為一名大學教授，孔慶,2011-12-30,"['大學', '教授', '值得', '孔慶東', '很紅']"
897.北大教授率陸生 南投教太極,台籍的北京大學體育科學研究所林添進教授春節前，率北大、清華等5所對岸大學的10名大學生，到南投縣鹿谷鄉的老家，義務教國中小學生打太極拳，並指導他們國文、數學。林添進說，地方反應很好，明年他將爭取更多大陸學,2011-12-30,"['大學', '台籍', '體育', '科學', '林添進']"
898.金牌月嫂 龍子加持身價飆,龍年到，受中國人喜歡生「龍子」的傳統影響，龍年出生率向來高於一般年份。新華社日前引述大陸生育專家的預估指出，龍年出生的嬰兒人數通常會較往年高出約5%。預估2012年出生的「龍寶寶」，將會超越「千禧寶寶」（20,2011-12-30,"['龍年', '預估', '出生', '千禧', '受中國']"
899.MIT？ lativ網站不標產地 網友罵忘本,平價網路服飾lativ前天一篇不再於網站標示產地，以及訂單轉往越南、印尼、大陸等地的聲明，昨天遭部落客西喜PO上網，立即引發網友「失望」、「受騙」回應，甚至有網友怒批lativ招搖撞騙，忘了初衷，把MIT愛台灣的精神,2011-12-30,"['lativ', '網友', '平價', '網路', '服飾']"
900.陸生：台北的阿嬤最美,去年從北京來台灣世新大學交流的張昊，最近出版新書「請問么零么在哪裡？」她以趣味又寫實的文字，記錄這段來台時光；回想當初大陸同學還開玩笑說，「收復台灣的任務就交給妳了，再不收復，志玲姐姐都要老了」，讓她,2011-12-30,"['台灣', '世新大學', '張昊', '新書', '請問']"
901.看看上海台灣的城市美學在哪裡？,頃閱聯合報周行一教授「台灣的城市真的很醜」一文，又因剛從北京客座講學回台，霎時的對比，令人頗有戚戚之感；但這種都市建設的落差，並非僅由文創產業、民眾品味可以拯救，台灣都市的逐漸落後，實與長期政治內耗，,2012-02-07,"['台灣', '都市', '回台', '頃閱', '聯合報']"
902.5樓排到1樓 歡送吳清基 教育部擠爆,昨天是教育部長吳清基最後一天上班的日子，教育部舉辦惜別茶會，除了教育部同仁，多位大學、高中校長、監委、家長代表等共5、600人也到場，會場擠滿了，還從5樓排到門口夾道歡送。 不少人紅著眼眶獻花、擁抱，還大叫,2012-02-07,"['教育部', '吳清基', '舉辦惜', '茶會', '大學']"
903.談陸生‘從全世界找好學生’,從中大校長轉任教育部長，蔣偉寧如何看待開放陸生政策？他強調，高等教育攸關國家競爭力，高教朝國際化發展更是重要趨勢，他認為，應該以「從全世界找好學生」的角度來看，不是只單獨看陸生這件事。 蔣偉寧指出，所有,2012-02-07,"['蔣偉寧', '陸生', '轉任', '開放', '強調']"
904.賴幸媛：不武制度化 打造不可逆轉的和平,陸委會主委賴幸媛今天清晨在哈佛大學費正清中國研究中心演講時表示，未來四年，我們有責任鞏固制度化協商，把兩岸「不武」加以制度化，打造不可逆轉的兩岸和平局勢；她建議，台灣的民主經驗，可以作為大陸政治與社會,2012-02-07,"['兩岸', '制度化', '陸委會', '賴幸媛', '大學費']"
905.蔣偉寧：高中職變好 12年國教就成功,新任教育部長蔣偉寧昨天走馬上任後，赴台中主持全國教育局處長會議。對十二年國教，蔣偉寧說， 「勢在必行，而且要做成功。」十二年國教要成功，就要讓高中職普遍變好，免試入學超額的比序方式要公平、透明且可操作，,2012-02-07,"['蔣偉寧', '十二年', '走馬', '全國', '處長']"
906.謝長廷：總要有人當箭靶,行政院前院長謝長廷前天表示民進黨的兩岸政策應向中間靠攏，在黨內引發議論。謝長廷昨天接受本報訪問時自我調侃，「第一個人被罵，第二個人就不會了」。 謝長廷表示，他此時提出個人看法，是因為未來兩年沒有選舉，,2012-02-07,"['謝長', '民進', '兩岸', '應向', '中間']"
907.林祖嘉：十年加入TPP 太保守,政大經濟系教授林祖嘉昨天到國民黨中常會專案報告，直指馬政府設定「十年加入ＴＰＰ（跨太平洋經濟戰略伙伴協議）的目標「過於保守」，「不符合大刀闊斧的原則」。 林祖嘉以「黃金十年與台灣經濟發展願景」為題，直言,2012-02-07,"['經濟', '十年', '政大', '經濟系', '林祖嘉']"
908.台灣留學地點 美國仍是最愛,讀者文摘昨天公布「2011亞洲高等教育大調查」，發現台灣留學首選地點，第一名仍是美國，遠遠超越排名第二的英國，及並列第三的歐洲、日本與大陸。 讀者文摘去年底以台灣、香港、新加坡、中國、馬來西亞、泰國及菲律賓,2012-02-07,"['讀者', '文摘', '2011', '亞洲', '大調查']"
909.國際發明競賽 陸生首次參加,世界發明智慧財產聯盟昨今兩天在台南遠東科大舉辦「2012國際青少年發明競賽博覽會」，有加、澳、韓、泰、馬來西亞等國家與台灣300多隊同場比創意，大陸首次有學生組隊參賽。 大會評審指出，台灣許多選手心思細密，而,2012-02-07,"['發明', '台灣', '財產聯盟', '昨今', '兩天']"
910.陳揆談教育：幼托整合，很重要,行政院長陳冲上任後，今天首度到教育部視察時指出，教育部的業務非常繁雜，包括十二年國教、幼托整合與陸生三法等；其中以幼托整合為首要，尤其目前台灣生育率偏低，如何幫助財務能力較弱、照顧能力較差的,2012-02-07,"['幼托', '教育部', '整合', '視察時', '業務']"
911.台灣輔大招陸生 提供導師制獎學金,兩岸大學互相爭取對岸優秀學生。北大、清華吸引了不少台灣優秀畢業生，台灣的名校同樣也讓陸生有了更多的選擇。繼去年首次在大陸招生後，台灣的輔仁大學今年將再度赴大陸招生，不僅推出中學校長實名推薦制；該校畢業,2012-02-07,"['台灣', '大陸', '招生', '兩岸', '大學']"
912.香港 大學學制將延至四年 錄取名額估增一倍,"今年9月香港將修改大學學制，取消修讀一年預科班，就學期間從三年變為四年，新舊接軌期，大學生錄取名額要增加一倍，各所院校因此將按比例調高陸生名額至1,600人。",2012-02-07,"['各所', '大學學制', '修讀', '學期', '變為']"
913.江申 產能看增2.5倍,汽車零件供應商江申（1525）受惠東風裕隆與東風日產產量擴增，車架等產品訂單需求超過總產能，江申並將在大陸廣州與蕭山大規模擴產，預計在今年年底擴產完成後，將達現有產能的2.5倍。 江申17日股價收盤47.05元，下跌,2012-02-07,"['東風', '江申', '擴產', '汽車', '供應']"
914.李稻葵：陸股 今年有好發展,大陸央行貨幣政策委員會委員、清華大學經濟管理學院教授李稻葵表示，今年大陸股市會有很好的發展，長期救市政策已在管理層的考慮當中。 李稻葵日前在南京，發表題為「十二五規劃分析和2012年中國大陸經濟形勢預測」的,2012-02-07,"['大陸', '經濟', '李稻葵', '貨幣', '委員會委員']"
915.綠委批開錯處方、抓錯藥,民進黨立院黨團今天舉行記者會表示，馬政府長期以行政命令規避三限六不，對國會的漠視令人民擔憂，應該避免過度開放陸生來台。此外，民進黨呼籲馬總統先顧及在地學生，快馬加鞭提升整體教育品質，強化本國學生受教環,2012-02-07,"['民進', '立院', '黨團', '舉行', '記者']"
916.馬拋陸生再開放,馬英九總統昨天指示教育部檢討陸生來台的「三限六不」政策，教育部今天評估表示，目前僅「一限一不」已入法，其餘「二限五不」僅需行政院通過修正即可放寬，不必經過立法院修法，難度相對較低。包括限量、限校、不加,2012-02-07,"['教育部', '英九總統', '檢討陸', '生來', '三限六']"
917.陸生來台限制多 馬：應檢討開放,國民黨主席馬英九昨天表示，陸生來台政策已實施半年，可以檢討成效；他指出，招收陸生是要吸取好學生，但限制太多，好學生反而不會來，無法達到當初開放的目的，教育部應檢討開放可能性。 馬英九昨天在中常會聽取教,2012-02-07,"['英九', '陸生', '好學生', '開放', '國民黨']"
918.批判大陸的文獻… 老師：陸生照樣讀,政治大學國家發展研究所教授趙建民昨天表示，大陸學生在台灣的學習態度很好，面對新知的接受度很高。他授課的內容涉及批判大陸內部社會問題，陸生也願意研讀這部分的文獻資料，沒有表現出不禮貌或不耐煩的態度。 剛卸,2012-02-07,"['大陸', '態度', '接受度', '大學國家', '發展']"
919.金可 拚亞洲隱形眼鏡龍頭,金可國際董事長蔡國洲23日表示，三年內旗下海昌眼鏡進行兩岸大擴產，今年將投資15億元，於江蘇丹陽總部擴建廠房，並在兩岸擴充五條產線。 蔡國洲23日參加海昌年度經銷商會員大會時喊出，未來三年內，金可國際每年要成,2012-02-07,"['海昌', '金可國際', '蔡國洲', '23', '兩岸']"
920.陸生醫療保險 最高理賠12萬元,陸委會副主委劉德勳昨天證實，教育部已協調金管會，處理陸生在台的保險問題。據指出，這項保險方案已於本月一日上路，受保人每個月須繳新台幣五百元；如遇重大事故，最高可理賠十二萬元。 馬英九總統日前表示將調整現,2012-02-07,"['保險', '受保人', '陸委會', '劉德勳', '證實']"
921.陸生來台 綠委堅持「三限六不」,現行陸生來台政策採「三限六不」原則，馬總統前天表示應檢討開放的可能性。民進黨立院黨團昨天批評，台灣教育問題多，例如十二年國教、學校師生比、宿舍不足等，但教育部長蔣偉寧第一次到國民黨中常會報告就談陸生開,2012-02-07,"['立院', '現行', '陸生', '三限六', '原則']"
922.教部：先修二限五不,總統馬英九指示教育部檢討開放陸生政策。教育部高教司長何卓飛昨天指出，目前可先朝因考試技術或可能造成陸生不便的「二限五不」先檢討，包括需先在大陸自行辦理保險、不得擔任研究助理等，朝拉近與其他境外學生待遇,2012-02-07,"['陸生', '教育部', '總統', '英九', '檢討']"
923.沒有工具的政策無法實現,美國總統歐巴馬22日提出「總統的企業稅改革架構」，大致分成消除租稅漏洞、振興製造業及創新、促進國內投資及強化中小企業等四大部分，並將企業稅的最高級距由35%降至28%。這項架構通過實施的難度不小，但將成為他今,2012-02-07,"['總統', '企業稅', '架構', '美國', '歐巴馬']"
924.原來，台灣共識 就是要進台大…,大選期間在野黨提出「台灣共識」要取代執政黨的「九二共識」，但始終說不出「台灣共識」的真正內涵是什麼。大選結束後，大學學測立刻上場。沒有太多人再去追問當時蔡英文提出的「台灣共識」內容是什麼，但肯定的是今,2012-02-07,"['台灣共識', '什麼', '九二', '大選期', '執政黨']"
925.陸生 民進黨最好試金石,賴鼎銘╱世新大學校長（台北市） 蔡英文主席在敗選檢討報告中說，要處理中國問題，必須「了解中國」，而且是「在互動中去了解。」我們樂於見到民進黨的轉變，但筆者建議，請由支持招收陸生開始！ 去年，九位公私立大,2012-02-07,"['中國', '賴鼎銘', '世新大學', '校長', '選檢討']"
926.學校要辦 罵星人是狗 陸生惹眾怒,大陸一名留學新加坡的男學生孫旭，日前在網路上嘲諷「新加坡人是狗」，引發星國網友瘋狂砲轟，他就讀的新加坡國立大學說已調查該事。 廿五歲的孫旭是一名保送到新加坡念書的大陸留學生，他日前在個人社交網站上指出，,2012-02-07,"['大陸', '孫旭', '新加坡', '新加坡人', '一名']"
927.開放高雄？ 綠兩岸路線試金石,民進黨主席蔡英文在敗選檢討中主張「必須在互動中了解中國」。民進黨中執委洪智坤昨天表示，高雄市長陳菊代理黨主席後，高雄「自由經濟示範區」能否成為「開放櫥窗」，將是民進黨路線調整的試金石。 蔡英文拋出「了解,2012-02-07,"['民進', '英文', '選檢討', '中主張', '必須']"
928.大學博覽會 香港兩大學 重金搶學生,大學暨技職校院多元入學博覽會昨、今兩日在台北和高雄登場，各大學使出渾身解數，祭出高額獎學金搶學生，二○一二年香港大學學制延長為四年，香港大學及香港城市大學也推出四年兩百多萬獎學金，「重金」吸引學生。,2012-02-07,"['大學', '香港', '四年', '技職', '校院']"
929.亞大校園國際化 吸引外籍生,亞洲大學國際學院至上學年為止，已有兩百卅四名來自大陸、印尼、蒙古、印度、英國等十八個國家的學生就讀，為校園營造國際化氛圍，校方為離家念書的學生提供免費國際電話，讓外籍生解思鄉苦。 來自大陸江蘇的鄭重，目,2012-02-07,"['自大', '亞洲', '大學國際', '學院', '學年']"
930.兩岸招生應簽正式協議,教育部長蔣偉寧日前回應陸生政策時表示，「應該要從全世界找好學生。」但實踐大學校長、陸聯會常務委員陳振貴指出，台海兩岸只通過陸生三法，未簽訂正式協議，也沒有規畫細節，即以有默契的「共識」開始招生，宛如「,2012-02-07,"['陸生', '蔣偉寧', '回應', '應該', '學生']"
931.招頂尖陸生 應借鏡香港,台灣去年首度招收陸生成績不理想，香港高校則祭出高額獎學金，大舉招收台生和陸生。以香港大學為例，頭一年只招到30人，2011年成長到300人，10年間成長10倍，陸生占了總招生額的十分之一；每年都吸引超過上萬名成績可,2012-02-07,"['陸生', '成長', '10', '招收', '台灣']"
932.大陸生意失敗 男子跨海詐騙,綽號「石頭」的男子張聯春，在大陸生意失敗，竟結合詐騙集團成員成立詐騙電信機房，以「猜猜我是誰」、「綁架恐嚇」、「假冒檢察官」等手法詐騙台灣民眾。刑事局與對岸合作逮捕張嫌等32人，遣返回台偵辦。 警方指出，,2012-02-07,"['詐騙', '綽號', '石頭', '張聯春', '大陸']"
933.扶弱做口碑 推全民運動,教育部長蔣偉寧上任近一個月，今天和媒體茶敘時，說明未來兩年優先要推動的八件事，包括：幼托整合、穩健推動十二年國教、振興師道、打造東亞高教重鎮、關懷弱勢、終身學習、全民運動和培養國際競爭力人才。他更強調,2012-02-07,"['推動', '幼托', '蔣偉寧', '近一個', '媒體']"
934.將納入教育產業,經濟部國貿局長卓士昭上午在行政院會後表示，兩岸高等教育交流，如陸生來台、與台生赴大陸就學，只要有需求要，不排除納入兩岸ECFA後續的「服務業貿易協議」中。這是官方首次證實教育產業議題可以納入服務業貿易協議,2012-02-07,"['兩岸', '納入', '服務業', '貿易', '協議']"
935.ECFA後續協商 二年內達陣,行政院長陳冲昨（1）日在行政院會指示，儘速完成兩岸經濟協議（ECFA）後續貨品貿易協商；國貿局長卓士昭並首度鬆口說，將盡最大努力加速在二年內完成兩岸貨品貿易協議。 行政院會昨聽取經濟部報告「執行兩,2012-02-07,"['行政院', '兩岸', '協議', '貨品', '貿易']"
936.產險業 盼跨區承保,富邦產險總經理陳燦煌昨（1）日指出，大陸子公司富邦財險已在海西、重慶完成布局，希望金管會與對岸談判時，爭取台資產險公司可以跨區承保，以服務更多台商。 陳燦煌表示，依照大陸現行規定，外資產險公司在一個地區,2012-02-07,"['燦煌', '大陸', '富邦產險', '總經理', '富邦']"
937.陸生看兩岸 「最熟悉的陌生人」,網路媒體「陽光時務」昨晚邀請多位陸生分享學習經歷。陸生表示，兩岸人民互相了解的程度實在太低，成為「最熟悉的陌生人」；還有陸生說，來台前認為兩岸五年就會統一，來台後才知道，五十年也無法統一。 林國明昨天表,2012-02-07,"['陸生', '兩岸', '網路', '媒體', '陽光']"
938.覓閒味 上海穿巷闖弄,生活的贏家 身為一個邊緣藝術家，鄭在東始終想活得像古人，定居上海恰能體會中國古代江南文人的浪漫情懷。中午到西湖畔喝茶，看人打麻將、大白天就喝醉，正是他嚮往的「有閒生活」。 鄭在東位於汾陽路的居所，是30年,2012-02-07,"['鄭在', '西湖畔', '贏家', '身為', '一個']"
939.防治子宮頸癌 環島行經新竹,為宣揚子宮頸抹片檢查的環島路跑活動「希望妳在，為妳而跑」，昨天經過新竹，發起人斯紹華和超馬健將林義傑、李清言昨天順中華路路跑，預計明天回到起跑站台北。 昨天新竹縣縣長邱鏡淳也特地前往打氣、加油，大華技術,2012-02-07,"['新竹', '昨天', '宣揚子', '宮頸', '抹片']"
940.聖暉,無塵室與機電整合廠聖暉(5536)今年在生技廠多有擴廠計畫，接單暢旺，以及在住宅市場上與多家營建業者合作的帶動下，加上第一季已接獲半導體大廠的小單，目前在手訂單逾百億元，聖暉今年也在馬來西亞設立據點，與當地,2012-02-07,"['已接', '無塵室', '機電', '廠聖暉', '5536']"
941.高教國際定位 別自我感覺良好,報載去年來台留學的學位生已破萬人；比五年前多出一倍。看起來不少，其實必須先找尋台灣高教在國際上的定位，才不會迷失在「自我感覺良好」的世界裡。 ＯＥＣＤ最新教育統計（二○一一）：二○○九年，全世界有三七○,2012-02-07,"['報載', '來台', '留學', '學位', '生已']"
942.正修科大瘋社團 陸生新體驗,正修科技大學「學生社團博覽會」昨天登場，各社團使出渾身解數招收新血，連陸生也瘋狂！ 「喜歡國標舞的同學靠過來、靠過來」，國標社大跳吸睛的國標舞招兵買馬。新聞社成員來段繞口令，讓學生體驗直播的臨場感。正修,2012-02-07,"['正修', '學生', '過來', '國標', '各社']"
943.台灣「騎」蹟,"一年一度的「台北國際自行車展覽會」本周三開幕，這屆台北自行車展已堂堂邁入第25屆，參展攤位達3,288個，吸引至少8,000位國外買主來台，這樣的規模已是全球第二大、亞洲第一大的自行車展，就周邊效益50億元來看，亦",2012-02-07,"['車展', '自行', '台北', '國際', '車展覽會']"
944.海基會設臉書 送平板衝人氣,海基會昨天廿一周年慶，並同步在臉書（Facebook）推出粉絲專頁，提供兩岸交流、免費講座等資訊。海基會副董事長高孔廉說，馬英九總統相當重視「開站」，還親自撰寫賀詞；總統在賀詞中表示，海基會為兩岸搭建協商互動,2012-02-07,"['海基', '兩岸', '賀詞', '廿一', '臉書']"
945.兩岸中學生領袖培訓營登台舉辦,「中學生領導力培養」課題是中國教育學會正式批准立案的「十一五」和「十二五」重點課題，於2008年底制定，2009年正式啟動並開始相關活動推展。 「中國教育學會」，是中國成立最早、規模最大的全國教育類群眾性教育團,2012-02-07,"['中國', '課題', '學會', '教育', '中學生']"
946.搶陸生 中芯學校開精品班,上海中芯學校下學期九月起，將在中文部高中首開「出國留學生班」，這個班被學校定位為「精品班」，嚴格要求學生的英文必須在水準以上，還標榜學生不出國就能讀國際課程，申請國外大學。 隨著大陸經濟起飛，加上「一胎,2012-02-07,"['出國', '中芯學校', '下學期', '將在', '首開']"
947.陸生訪虎科大 「台灣學飛機比較精」,中國民航大學參訪團昨天抵虎尾科大，和飛機工程系學生首度交流，大陸學生穿著航機制服，宛如軍隊般，雙方就飛航、研發技能交談，大陸學生認為台灣學生學得比大陸來得深入，期待未來加強交流、學習。 中國民航大學副校,2012-02-07,"['學生', '中國', '大陸', '民航', '交流']"
948.高鈣鮮乳的High High人生,最懂女孩心的歐啪姊妹花：我是一個高三生，煩惱無處傾訴，因此寫信給妳們。從有學校生活開始，我就是班上個頭最高的女生，排隊時總得和一群臭氣薰人的男生排在最後排。我不喜歡跑步，卻總是被強迫上場，跑不快還會被,2012-02-07,"['歐啪', '一個', '煩惱', '無處', '傾訴']"
949.遷廠…利空衝擊 三招應變,中石化昨（13）日表示，針對大社廠未來被迫遷廠，公司將採三大措施因應，分別為：向政府陳情爭取補救，維護大社廠留在原地生產營運；努力推動台中港投資設廠；在大陸尋找適合丙烯月青設廠地點。 中石化主管表示，中石,2012-02-07,"['大社', '中石化', '13', '針對', '廠未來']"
950.中國喊冤：限制出口 為保護資源,針對歐盟、美、日要求世界貿易組織（WTO）仲裁大陸對限制稀土出口引發的爭端，大陸商務部表示，中方政策是為保護資源環境，實現永續發展，無意透過扭曲貿易方式保護大陸國內產業。 中新社報導，大陸商務部指出，收到,2012-02-07,"['大陸', '貿易', '商務部', '保護', '針對']"
951.中共看中華民國 可惡→可愛→頭痛,中研院政研所籌備處主任吳玉山昨天表示，馬英九總統贏得連任，顯示國民黨將經濟問題與兩岸議題連結，發揮很關鍵的效果；馬總統說，台灣經濟困境是因為兩岸關係不好，這是很重要的論述，為馬爭取到很多選票。他直言，,2012-03-16,"['中研院', '政研', '籌備', '英九總統', '贏得']"
952.士電中興電 海外接單旺,國內重電設備廠海外接單大增，士電（1503）、中興電、華城今年海外接單暢旺，能見度到今年第三季，大陸、美國、澳洲等市場布局有成，預估今年海外營業比重將成長，降低國內市場依賴性，擴大收入來源。 中興電總經理郭,2012-03-16,"['國內', '接單', '中興電', '市場', '海外']"
953.IMF：去壟斷化 人均GDP增10倍,新浪財經報導，國際貨幣基金組織(IMF)駐大陸代表處首席代表李一衡的團隊14日發表報告稱，若大陸政府能改革對壟斷企業的保護(即去壟斷化)，長期而言，大陸人均GDP將增長十倍。 李一衡指出，過去十年，美國一般民眾的生,2012-03-16,"['李一衡', '財經', '報導', '國際', '貨幣']"
954.駱怡君現代俠女 揮毫紓壓,台灣工業銀行集團策略長駱怡君，平常總是戴著眼鏡、穿著褲裝，給人精明幹練、說話鏗鏘有力、擲地有聲的印象。但一般人卻難以想像，駱怡君從小熟讀詩詞、古典文學，喜好茶道與書法，奔走四方毛筆不離身，一身融合古典,2012-03-16,"['駱怡君', '古典', '穿著', '台灣', '工業']"
955.陝西招手台塑 投資煤化工,陝西省副省長景俊海昨（16）日拜會台塑企業總裁王文淵時表示，陝西省產煤，且蘊藏豐富，希望台塑企業能前去投資煤化工。據瞭解，王文淵答應有空時會派員前去考察。 煤化工是利用煤當進料，生產出乙烯、丙烯、丁二烯等,2012-03-16,"['台塑', '陝西省', '企業', '煤化工', '前去']"
956.建國科大迎新 181名陸生讚親切,彰化市建國科技大學本學期來了181名陸生，人數創新高，學生會舉辦迎新晚會，台灣偶像劇、偶像歌手的歌曲拉近兩岸學生距離。 建國科大連續6年開放課程給陸生選修，第一年僅2人，今年多達181人，「男孩要窮養，女孩要富,2012-03-16,"['建國', '181', '偶像', '大學本', '學期']"
957.技職院校校長 籲開放陸專科生,廿多名技職院校校長昨天在座談會上，促請馬英九總統開放大陸專科畢業生來台升學，以解決國內技職院校招生日益困難的問題。據轉述，馬總統雖未具體承諾，但同意可先檢討三限六不等相關政策。 少子化導致學生來源減少，,2012-03-16,"['技職', '院校', '校長', '談會', '促請']"
958.姚記撲克出牌 強攻網路族,大陸撲克牌行業龍頭姚記撲克，不再甘於傳統棋牌單純的生產販售，日前宣布進軍網路遊戲，並出售撲克牌廣告資源，企圖殺出一條血路。 大陸撲克牌行業龍頭姚記撲克，和北京聯眾電腦共同出資人民幣200萬元（約新台幣934,2012-03-16,"['撲克牌', '大陸', '行業', '龍頭', '姚記']"
959.來台後遺症？ 陸生憂不利進公職,馬政府研議放寬陸生來台限制，鼓勵陸生多到台灣交流學習。但最近有陸生擔憂，大陸當局認為他們來台後被「洗腦」，來台交流的經歷可能會影響返陸報考公職的規劃；不過，也有陸生反駁，認為兩岸差異正在縮小，這種說法,2012-03-16,"['陸生', '認為', '交流', '研議', '鼓勵']"
960.恆春民謠飆唱 大師撼動陸生,國立屏東教育大學向國科會申請採集民間文學計畫，3年來採集團隊跑遍縣內10多個鄉鎮，日前遠征恆春採集民謠時，當地的民謠大師朱丁順等人特別集合飆唱，以歌聲穿透現場師生的心，連來自大陸的學生都說：「老人家的真感,2012-03-16,"['國立', '屏東', '大學', '國科會', '申請']"
961.包道格：推動美牛進口 不能操之過急,台灣提出美牛議題政策後，前美國在台協會台北辦事處長包道格表示，美方過急推動美牛進口議題，犯了錯誤，有時操之過急會出現反效果。前美國白宮國家安全會議亞洲事務資深主任葛林另外表示，華府政界記得民主進步黨執,2012-03-16,"['美牛', '議題', '前美國', '台灣', '協會']"
962.包道格談美牛 別操之過急,美國在台協會台北辦事處前處長包道格廿一日表示，美方急於在台灣推動美牛進口議題，犯了錯誤，有時操之過急會出現反效果。 包道格在華府一場有關中國大陸的座談會後，針對美牛問題的發展指出，「台灣已經就美牛進行科,2012-03-16,"['美牛', '包道格', '台灣', '美國', '協會']"
963.戰火…恐延燒高端新興領域,大陸商務部美洲與大洋洲研究部主任李偉認為，日後中美貿易摩擦將持續增加，戰火會延伸至高端製造業，甚至是戰略性新興產業。 中國經濟網報導，李偉昨（23）日在「2012中國外貿形勢新春報告會」上對中美貿易形勢做出研,2012-03-16,"['李偉', '美貿易', '中國', '形勢', '大陸']"
964.蔡英文會王丹,對外界感到民進黨反中、反華的刻板印象，前民進黨主席蔡英文今天向大陸民運人士王丹表示，民進黨長期以民主人權為主要訴求，不能說這樣就是反中或反華。她說，當民進黨主席這幾年，也不覺得有反中的情緒在裡面。蔡英,2012-03-16,"['反中', '民進', '反華', '前民進', '陸民運']"
965.兩岸緩衝區角色 更重要了,台灣學者認為，不管是誰擔任新的香港特首，台港關係「將不會有太大變化」；倒是香港與其他國家簽屬FTA（自由貿易協定），以及陸客自由行、陸生就讀等中港關係的處理，可以做為台灣的重要參考，因此香港未來擔任中、台,2012-03-16,"['台灣', '擔任', '香港', '台港', '特首']"
966.自己作主的聲音 愈來愈強大,香港特首今天投票，梁振英當選了，但除了北京當局，沒有人真正希望今天就能選出特首，讓它「流選」大約是港人心中無奈之下的小小邪思，那個心態是：既然不讓我們投票，何妨讓你也吃些苦頭。選民希望自己作主，而不是,2012-03-16,"['特首', '投票', '梁振英', '當選', '當局']"
967.陸生：上輩子應是台灣人…,陸生來台第二學期，一名陸生在徵文活動中感性表白「我上輩子應該是台灣人」。還有陸生引用建築學家與作家林徽音的名句「你是愛，是暖，是希望」，將在台四個月比喻為生命的「四月天」。 淡江大學大陸研究所副教授楊景,2012-03-16,"['陸生', '林徽音', '學期', '徵文', '活動']"
968.馬拋出「大陸五專生 來台念二技」,總統馬英九昨天參加銘傳大學校慶時表示，政府未來會大力推動境外學生來台就學，2020年將會達到15萬人，而技職教育正是台灣的強項，教育部正在研擬方案，讓大陸五專畢業生，能來台就讀二年制技術學院。 銘傳大學五十五,2012-03-16,"['二年制', '總統', '英九', '參加銘', '傳大學']"
969.電子商務創意 大學生較勁,中山大學資管系與Yahoo!奇摩拍賣網站，合辦「全國大專院校電子商務創意競賽ECIC」，530名學生組成85隊參加。麻豆大賽由高雄大學拿下「最佳創意獎」，嘉義大學得到「最佳造型獎」，中山大學則是拿下「最佳劇情獎」，南,2012-03-16,"['最佳', '拿下', '中山', '麻豆', '大學資']"
